DATA_DATE,PRODUCER,ENERGY,TIMESTAMP
10/14/2020 0:00,FIPP,105.3,10/15/2020 13:30
10/15/2020 0:00,FIPP,93.8,10/16/2020 13:30
10/16/2020 0:00,FIPP,90.6,10/17/2020 13:30
10/18/2020 0:00,FIPP,79.3,10/19/2020 13:30
10/19/2020 0:00,FIPP,88.1,10/20/2020 13:30
10/20/2020 0:00,FIPP,97,10/21/2020 13:30
10/21/2020 0:00,FIPP,98.6,10/22/2020 13:30
10/24/2020 0:00,FIPP,99,10/25/2020 13:30
10/25/2020 0:00,FIPP,92,10/26/2020 13:30
10/26/2020 0:00,FIPP,101.4,10/27/2020 13:30
10/27/2020 0:00,FIPP,88.3,10/28/2020 13:30
10/28/2020 0:00,FIPP,93.9,10/29/2020 13:30
10/29/2020 0:00,FIPP,93,10/30/2020 13:30
11/1/2020 0:00,FIPP,84.1,11/2/2020 13:30
11/2/2020 0:00,FIPP,103.9,11/3/2020 13:30
11/3/2020 0:00,FIPP,92.5,11/4/2020 13:30
11/4/2020 0:00,FIPP,91.3,11/5/2020 13:30
11/5/2020 0:00,FIPP,90.6,11/6/2020 13:30
11/8/2020 0:00,FIPP,72.1,11/9/2020 13:30
11/9/2020 0:00,FIPP,89.5,11/10/2020 13:30
11/10/2020 0:00,FIPP,90.1,11/11/2020 13:30
11/11/2020 0:00,FIPP,88.2,11/12/2020 13:30
11/12/2020 0:00,FIPP,86.2,11/13/2020 13:30
11/15/2020 0:00,FIPP,87.1,11/16/2020 13:30
11/16/2020 0:00,FIPP,86,11/17/2020 13:30
11/17/2020 0:00,FIPP,91.3,11/18/2020 13:30
11/19/2020 0:00,FIPP,85.5,11/20/2020 13:30
11/20/2020 0:00,FIPP,80.4,11/21/2020 13:30
11/22/2020 0:00,FIPP,62.5,11/23/2020 13:30
11/23/2020 0:00,FIPP,72,11/24/2020 13:30
11/24/2020 0:00,FIPP,83,11/25/2020 13:30
11/25/2020 0:00,FIPP,78.6,11/26/2020 13:30
11/26/2020 0:00,FIPP,84.9,11/27/2020 13:30
11/29/2020 0:00,FIPP,67.3,11/30/2020 13:30
11/30/2020 0:00,FIPP,76.6,12/1/2020 13:30
12/1/2020 0:00,FIPP,79.7,12/2/2020 13:30
12/2/2020 0:00,FIPP,83.5,12/3/2020 13:30
12/3/2020 0:00,FIPP,80.3,12/4/2020 13:30
12/5/2020 0:00,FIPP,73.8,12/6/2020 13:30
12/6/2020 0:00,FIPP,64.7,12/7/2020 13:30
12/7/2020 0:00,FIPP,74,12/8/2020 13:30
12/8/2020 0:00,FIPP,78,12/9/2020 13:30
12/11/2020 0:00,FIPP,85.3,12/12/2020 13:30
12/13/2020 0:00,FIPP,78.4,12/14/2020 13:30
12/14/2020 0:00,FIPP,83.6,12/15/2020 13:30
12/15/2020 0:00,FIPP,86.3,12/16/2020 13:30
12/16/2020 0:00,FIPP,80.9,12/17/2020 13:30
12/17/2020 0:00,FIPP,84.8,12/18/2020 13:30
12/20/2020 0:00,FIPP,62.9,12/21/2020 13:30
12/21/2020 0:00,FIPP,71.5,12/22/2020 13:30
12/22/2020 0:00,FIPP,81.6,12/23/2020 13:30
12/23/2020 0:00,FIPP,83.1,12/24/2020 13:30
12/24/2020 0:00,FIPP,82.2,12/25/2020 13:30
12/27/2020 0:00,FIPP,86.4,12/28/2020 13:30
12/28/2020 0:00,FIPP,100.9,12/29/2020 13:30
12/29/2020 0:00,FIPP,81.2,12/30/2020 13:30
1/2/2021 0:00,FIPP,40.7,1/3/2021 13:30
1/3/2021 0:00,FIPP,41.1,1/4/2021 13:30
1/4/2021 0:00,FIPP,79.4,1/5/2021 13:30
1/5/2021 0:00,FIPP,86.7,1/6/2021 13:30
1/6/2021 0:00,FIPP,82.8,1/7/2021 13:30
1/7/2021 0:00,FIPP,90.5,1/8/2021 13:30
1/9/2021 0:00,FIPP,70.9,1/10/2021 13:30
1/10/2021 0:00,FIPP,56.1,1/11/2021 13:30
1/11/2021 0:00,FIPP,67.4,1/12/2021 13:30
1/12/2021 0:00,FIPP,59.2,1/13/2021 13:30
1/13/2021 0:00,FIPP,64.1,1/14/2021 13:30
1/14/2021 0:00,FIPP,75.7,1/15/2021 13:30
1/17/2021 0:00,FIPP,63.3,1/18/2021 13:30
1/18/2021 0:00,FIPP,59.5,1/19/2021 13:30
1/19/2021 0:00,FIPP,66.2,1/20/2021 13:30
1/20/2021 0:00,FIPP,68.6,1/21/2021 13:30
1/21/2021 0:00,FIPP,65,1/22/2021 13:30
1/22/2021 0:00,FIPP,66.1,1/23/2021 13:30
1/23/2021 0:00,FIPP,74.8,1/24/2021 13:30
1/24/2021 0:00,FIPP,64.1,1/25/2021 13:30
1/25/2021 0:00,FIPP,72.2,1/26/2021 13:30
1/26/2021 0:00,FIPP,74.3,1/27/2021 13:30
1/27/2021 0:00,FIPP,71.7,1/28/2021 13:30
1/28/2021 0:00,FIPP,60.8,1/29/2021 13:30
1/29/2021 0:00,FIPP,51.6,1/30/2021 13:30
1/30/2021 0:00,FIPP,54,1/31/2021 13:30
1/31/2021 0:00,FIPP,45.1,2/1/2021 13:30
2/1/2021 0:00,FIPP,60.6,2/2/2021 13:30
2/2/2021 0:00,FIPP,67.6,2/3/2021 13:30
2/3/2021 0:00,FIPP,63.6,2/4/2021 13:30
2/4/2021 0:00,FIPP,58.4,2/5/2021 13:30
2/5/2021 0:00,FIPP,65,2/6/2021 13:30
2/7/2021 0:00,FIPP,59.6,2/8/2021 13:30
2/8/2021 0:00,FIPP,64.2,2/9/2021 13:30
2/10/2021 0:00,FIPP,58,2/11/2021 13:30
2/11/2021 0:00,FIPP,61.2,2/12/2021 13:30
2/12/2021 0:00,FIPP,63.5,2/13/2021 13:30
2/13/2021 0:00,FIPP,72.1,2/14/2021 13:30
2/14/2021 0:00,FIPP,58.2,2/15/2021 13:30
2/15/2021 0:00,FIPP,75.3,2/16/2021 13:30
2/16/2021 0:00,FIPP,82.3,2/17/2021 13:30
2/17/2021 0:00,FIPP,71.8,2/18/2021 13:30
2/18/2021 0:00,FIPP,49.6,2/19/2021 13:30
2/20/2021 0:00,FIPP,60.9,2/21/2021 13:30
2/21/2021 0:00,FIPP,51.5,2/22/2021 13:30
2/22/2021 0:00,FIPP,59.7,2/23/2021 13:30
2/23/2021 0:00,FIPP,61.7,2/24/2021 13:30
2/24/2021 0:00,FIPP,57.6,2/25/2021 13:30
2/27/2021 0:00,FIPP,75.1,2/28/2021 13:30
2/28/2021 0:00,FIPP,70.7,3/1/2021 13:30
3/1/2021 0:00,FIPP,81.2,3/2/2021 13:30
3/2/2021 0:00,FIPP,88.1,3/3/2021 13:30
3/3/2021 0:00,FIPP,85.3,3/4/2021 13:30
3/4/2021 0:00,FIPP,87.9,3/5/2021 13:30
3/5/2021 0:00,FIPP,93.6,3/6/2021 13:30
3/6/2021 0:00,FIPP,88.5,3/7/2021 13:30
3/7/2021 0:00,FIPP,73.6,3/8/2021 13:30
3/8/2021 0:00,FIPP,78,3/9/2021 13:30
3/9/2021 0:00,FIPP,89.5,3/10/2021 13:30
3/11/2021 0:00,FIPP,91.5,3/12/2021 13:30
3/12/2021 0:00,FIPP,91.1,3/13/2021 13:30
3/14/2021 0:00,FIPP,71,3/15/2021 13:30
3/15/2021 0:00,FIPP,82.9,3/16/2021 13:30
3/16/2021 0:00,FIPP,88.1,3/17/2021 13:30
3/17/2021 0:00,FIPP,92.1,3/18/2021 13:30
3/18/2021 0:00,FIPP,94.2,3/19/2021 13:30
3/19/2021 0:00,FIPP,90.6,3/20/2021 13:30
3/21/2021 0:00,FIPP,74,3/22/2021 13:30
3/22/2021 0:00,FIPP,84,3/23/2021 13:30
3/23/2021 0:00,FIPP,85.5,3/24/2021 13:30
3/24/2021 0:00,FIPP,97.7,3/25/2021 13:30
3/25/2021 0:00,FIPP,100.8,3/26/2021 13:30
3/26/2021 0:00,FIPP,95.2,3/27/2021 13:30
3/27/2021 0:00,FIPP,93.1,3/28/2021 13:30
3/28/2021 0:00,FIPP,72.1,3/29/2021 13:30
3/29/2021 0:00,FIPP,86.6,3/30/2021 13:30
3/30/2021 0:00,FIPP,88.8,3/31/2021 13:30
3/31/2021 0:00,FIPP,88.1,4/1/2021 13:30
4/1/2021 0:00,FIPP,92.3,4/2/2021 13:30
4/2/2021 0:00,FIPP,89.8,4/3/2021 13:30
4/3/2021 0:00,FIPP,96,4/4/2021 13:30
4/4/2021 0:00,FIPP,137.9,4/5/2021 13:30
4/5/2021 0:00,FIPP,85.1,4/6/2021 13:30
4/6/2021 0:00,FIPP,89.2,4/7/2021 13:30
4/7/2021 0:00,FIPP,97.1,4/8/2021 13:30
4/8/2021 0:00,FIPP,94.4,4/9/2021 13:30
4/9/2021 0:00,FIPP,102.1,4/10/2021 13:30
4/10/2021 0:00,FIPP,102,4/11/2021 13:30
4/11/2021 0:00,FIPP,79.7,4/12/2021 13:30
4/12/2021 0:00,FIPP,79.9,4/13/2021 13:30
4/13/2021 0:00,FIPP,80.8,4/14/2021 13:30
4/14/2021 0:00,FIPP,76.7,4/15/2021 13:30
4/15/2021 0:00,FIPP,78.4,4/16/2021 13:30
4/16/2021 0:00,FIPP,85.3,4/17/2021 13:30
4/18/2021 0:00,FIPP,81.3,4/19/2021 13:30
4/19/2021 0:00,FIPP,90.8,4/20/2021 13:30
4/20/2021 0:00,FIPP,103.8,4/21/2021 13:30
4/21/2021 0:00,FIPP,90.4,4/22/2021 13:30
4/22/2021 0:00,FIPP,85.6,4/23/2021 13:30
4/23/2021 0:00,FIPP,83.4,4/24/2021 13:30
4/24/2021 0:00,FIPP,78.9,4/25/2021 13:30
4/25/2021 0:00,FIPP,64.5,4/26/2021 13:30
4/26/2021 0:00,FIPP,68.8,4/27/2021 13:30
4/27/2021 0:00,FIPP,74.1,4/28/2021 13:30
4/28/2021 0:00,FIPP,81,4/29/2021 13:30
4/29/2021 0:00,FIPP,88.4,4/30/2021 13:30
4/30/2021 0:00,FIPP,96.8,5/1/2021 13:30
5/1/2021 0:00,FIPP,73.3,5/2/2021 13:30
5/2/2021 0:00,FIPP,80,5/3/2021 13:30
5/3/2021 0:00,FIPP,98.7,5/4/2021 13:30
5/4/2021 0:00,FIPP,98.4,5/5/2021 13:30
5/5/2021 0:00,FIPP,97.2,5/6/2021 13:30
5/6/2021 0:00,FIPP,92.3,5/7/2021 13:30
5/7/2021 0:00,FIPP,96.7,5/8/2021 13:30
5/8/2021 0:00,FIPP,94.9,5/9/2021 13:30
5/9/2021 0:00,FIPP,73.7,5/10/2021 13:30
5/10/2021 0:00,FIPP,95.8,5/11/2021 13:30
5/11/2021 0:00,FIPP,101.5,5/12/2021 13:30
5/12/2021 0:00,FIPP,97.7,5/13/2021 13:30
5/13/2021 0:00,FIPP,97.4,5/14/2021 13:30
5/14/2021 0:00,FIPP,96.6,5/15/2021 13:30
5/15/2021 0:00,FIPP,91.9,5/16/2021 13:30
5/16/2021 0:00,FIPP,69.1,5/17/2021 13:30
5/17/2021 0:00,FIPP,83.9,5/18/2021 13:30
5/18/2021 0:00,FIPP,88.9,5/19/2021 13:30
5/19/2021 0:00,FIPP,96,5/20/2021 13:30
5/20/2021 0:00,FIPP,98.5,5/21/2021 13:30
5/21/2021 0:00,FIPP,103.9,5/22/2021 13:30
5/22/2021 0:00,FIPP,102,5/23/2021 13:30
5/23/2021 0:00,FIPP,88.6,5/24/2021 13:30
5/24/2021 0:00,FIPP,101.4,5/25/2021 13:30
5/25/2021 0:00,FIPP,100.9,5/26/2021 13:30
5/26/2021 0:00,FIPP,85,5/27/2021 13:30
5/27/2021 0:00,FIPP,83.1,5/28/2021 13:30
5/28/2021 0:00,FIPP,177.7,5/29/2021 13:30
5/29/2021 0:00,FIPP,83.5,5/30/2021 13:30
5/30/2021 0:00,FIPP,82.3,5/31/2021 13:30
5/31/2021 0:00,FIPP,94.3,6/1/2021 13:30
6/1/2021 0:00,FIPP,105,6/2/2021 13:30
6/2/2021 0:00,FIPP,102.4,6/3/2021 13:30
6/3/2021 0:00,FIPP,89.7,6/4/2021 13:30
6/4/2021 0:00,FIPP,95.7,6/5/2021 13:30
6/5/2021 0:00,FIPP,107.3,6/6/2021 13:30
6/6/2021 0:00,FIPP,101.4,6/7/2021 13:30
6/7/2021 0:00,FIPP,106.4,6/8/2021 13:30
6/8/2021 0:00,FIPP,104.2,6/9/2021 13:30
6/9/2021 0:00,FIPP,106.4,6/10/2021 13:30
6/10/2021 0:00,FIPP,107.9,6/11/2021 13:30
6/11/2021 0:00,FIPP,108.6,6/12/2021 13:30
6/12/2021 0:00,FIPP,103.4,6/13/2021 13:30
6/13/2021 0:00,FIPP,102.7,6/14/2021 13:30
6/14/2021 0:00,FIPP,111.5,6/15/2021 13:30
6/15/2021 0:00,FIPP,117,6/16/2021 13:30
6/16/2021 0:00,FIPP,126.7,6/17/2021 13:30
6/17/2021 0:00,FIPP,114,6/18/2021 13:30
6/18/2021 0:00,FIPP,129.1,6/19/2021 13:30
6/19/2021 0:00,FIPP,118.3,6/20/2021 13:30
6/20/2021 0:00,FIPP,100.9,6/21/2021 13:30
6/21/2021 0:00,FIPP,111.6,6/22/2021 13:30
6/22/2021 0:00,FIPP,111.5,6/23/2021 13:30
6/23/2021 0:00,FIPP,110.2,6/24/2021 13:30
6/24/2021 0:00,FIPP,108,6/25/2021 13:30
6/25/2021 0:00,FIPP,103.9,6/26/2021 13:30
6/26/2021 0:00,FIPP,104.5,6/27/2021 13:30
6/27/2021 0:00,FIPP,95.3,6/28/2021 13:30
6/28/2021 0:00,FIPP,92.6,6/29/2021 13:30
6/29/2021 0:00,FIPP,98.3,6/30/2021 13:30
6/30/2021 0:00,FIPP,104.4,7/1/2021 13:30
7/1/2021 0:00,FIPP,107.7,7/2/2021 13:30
7/2/2021 0:00,FIPP,106.3,7/3/2021 13:30
7/3/2021 0:00,FIPP,108.5,7/4/2021 13:30
7/4/2021 0:00,FIPP,107.4,7/5/2021 13:30
7/5/2021 0:00,FIPP,108.8,7/6/2021 13:30
7/6/2021 0:00,FIPP,103,7/7/2021 13:30
7/7/2021 0:00,FIPP,106.3,7/8/2021 13:30
7/8/2021 0:00,FIPP,116.6,7/9/2021 13:30
7/9/2021 0:00,FIPP,114.6,7/10/2021 13:30
7/10/2021 0:00,FIPP,112.4,7/11/2021 13:30
7/11/2021 0:00,FIPP,101.6,7/12/2021 13:30
7/12/2021 0:00,FIPP,108.5,7/13/2021 13:30
7/13/2021 0:00,FIPP,112.7,7/14/2021 13:30
7/14/2021 0:00,FIPP,113.6,7/15/2021 13:30
7/15/2021 0:00,FIPP,112.1,7/16/2021 13:30
7/16/2021 0:00,FIPP,112.1,7/17/2021 13:30
7/17/2021 0:00,FIPP,112.8,7/18/2021 13:30
7/18/2021 0:00,FIPP,94.3,7/19/2021 13:30
7/19/2021 0:00,FIPP,94.9,7/20/2021 13:30
7/20/2021 0:00,FIPP,105.4,7/21/2021 13:30
7/21/2021 0:00,FIPP,108.7,7/22/2021 13:30
7/22/2021 0:00,FIPP,117,7/23/2021 13:30
7/23/2021 0:00,FIPP,115.9,7/24/2021 13:30
7/24/2021 0:00,FIPP,114.3,7/25/2021 13:30
7/25/2021 0:00,FIPP,92.2,7/26/2021 13:30
7/26/2021 0:00,FIPP,99.9,7/27/2021 13:30
7/27/2021 0:00,FIPP,113.4,7/28/2021 13:30
7/28/2021 0:00,FIPP,110.2,7/29/2021 13:30
7/29/2021 0:00,FIPP,119.8,7/30/2021 13:30
7/30/2021 0:00,FIPP,118.4,7/31/2021 13:30
7/31/2021 0:00,FIPP,112.5,8/1/2021 13:30
8/1/2021 0:00,FIPP,102.1,8/2/2021 13:30
8/2/2021 0:00,FIPP,112.8,8/3/2021 13:30
8/3/2021 0:00,FIPP,114.7,8/4/2021 13:30
8/4/2021 0:00,FIPP,119.3,8/5/2021 13:30
8/5/2021 0:00,FIPP,118.8,8/6/2021 13:30
8/6/2021 0:00,FIPP,119.4,8/7/2021 13:30
8/7/2021 0:00,FIPP,117.2,8/8/2021 13:30
8/8/2021 0:00,FIPP,106.4,8/9/2021 13:30
8/9/2021 0:00,FIPP,122,8/10/2021 13:30
8/10/2021 0:00,FIPP,127.9,8/11/2021 13:30
8/11/2021 0:00,FIPP,127.1,8/12/2021 13:30
8/12/2021 0:00,FIPP,116.5,8/13/2021 13:30
8/13/2021 0:00,FIPP,117.7,8/14/2021 13:30
8/14/2021 0:00,FIPP,123.4,8/15/2021 13:30
8/15/2021 0:00,FIPP,112.9,8/16/2021 13:30
8/16/2021 0:00,FIPP,128.8,8/17/2021 13:30
8/17/2021 0:00,FIPP,130.1,8/18/2021 13:30
8/18/2021 0:00,FIPP,134.2,8/19/2021 13:30
8/19/2021 0:00,FIPP,139.7,8/20/2021 13:30
8/20/2021 0:00,FIPP,128.1,8/21/2021 13:30
8/21/2021 0:00,FIPP,133.9,8/22/2021 13:30
8/22/2021 0:00,FIPP,123.4,8/23/2021 13:30
8/23/2021 0:00,FIPP,122.6,8/24/2021 13:30
8/24/2021 0:00,FIPP,126.5,8/25/2021 13:30
8/25/2021 0:00,FIPP,125.3,8/26/2021 13:30
8/26/2021 0:00,FIPP,114.6,8/27/2021 13:30
8/27/2021 0:00,FIPP,116.7,8/28/2021 13:30
8/28/2021 0:00,FIPP,119.6,8/29/2021 13:30
8/29/2021 0:00,FIPP,112.9,8/30/2021 13:30
8/30/2021 0:00,FIPP,122,8/31/2021 13:30
8/31/2021 0:00,FIPP,120,9/1/2021 13:30
9/1/2021 0:00,FIPP,118.8,9/2/2021 13:30
9/2/2021 0:00,FIPP,108.3,9/3/2021 13:30
9/3/2021 0:00,FIPP,112.4,9/4/2021 13:30
9/4/2021 0:00,FIPP,125.6,9/5/2021 13:30
9/5/2021 0:00,FIPP,114.6,9/6/2021 13:30
9/6/2021 0:00,FIPP,121.8,9/7/2021 13:30
9/7/2021 0:00,FIPP,123.8,9/8/2021 13:30
9/8/2021 0:00,FIPP,120.4,9/9/2021 13:30
9/9/2021 0:00,FIPP,117.9,9/10/2021 13:30
9/10/2021 0:00,FIPP,120,9/11/2021 13:30
9/11/2021 0:00,FIPP,118.2,9/12/2021 13:30
9/12/2021 0:00,FIPP,106.7,9/13/2021 13:30
9/13/2021 0:00,FIPP,120.9,9/14/2021 13:30
9/14/2021 0:00,FIPP,122.1,9/15/2021 13:30
9/15/2021 0:00,FIPP,118.9,9/16/2021 13:30
9/16/2021 0:00,FIPP,117.7,9/17/2021 13:30
9/17/2021 0:00,FIPP,113.4,9/18/2021 13:30
9/18/2021 0:00,FIPP,115.4,9/19/2021 13:30
9/19/2021 0:00,FIPP,109.1,9/20/2021 13:30
9/20/2021 0:00,FIPP,107.8,9/21/2021 13:30
9/22/2021 0:00,FIPP,115.8,9/23/2021 13:30
9/23/2021 0:00,FIPP,114.7,9/24/2021 13:30
9/24/2021 0:00,FIPP,113.5,9/25/2021 13:30
9/25/2021 0:00,FIPP,107.9,9/26/2021 13:30
9/26/2021 0:00,FIPP,92.8,9/27/2021 13:30
9/27/2021 0:00,FIPP,93.8,9/28/2021 13:30
9/28/2021 0:00,FIPP,98.4,9/29/2021 13:30
9/29/2021 0:00,FIPP,98.2,9/30/2021 13:30
9/30/2021 0:00,FIPP,99.1,10/1/2021 13:30
10/1/2021 0:00,FIPP,103,10/2/2021 13:30
10/2/2021 0:00,FIPP,101.8,10/3/2021 13:30
10/3/2021 0:00,FIPP,93.2,10/4/2021 13:30
10/4/2021 0:00,FIPP,101.6,10/5/2021 13:30
10/5/2021 0:00,FIPP,104,10/6/2021 13:30
10/6/2021 0:00,FIPP,104.1,10/7/2021 13:30
10/7/2021 0:00,FIPP,107.5,10/8/2021 13:30
10/8/2021 0:00,FIPP,110.2,10/9/2021 13:30
10/9/2021 0:00,FIPP,111,10/10/2021 13:30
10/10/2021 0:00,FIPP,90.1,10/11/2021 13:30
10/11/2021 0:00,FIPP,102.2,10/12/2021 13:30
10/12/2021 0:00,FIPP,99.2,10/13/2021 13:30
10/13/2021 0:00,FIPP,102.1,10/14/2021 13:30
10/14/2021 0:00,FIPP,109.4,10/15/2021 13:30
10/15/2021 0:00,FIPP,107.8,10/16/2021 13:30
10/16/2021 0:00,FIPP,108.7,10/17/2021 13:30
10/17/2021 0:00,FIPP,83.1,10/18/2021 13:30
10/18/2021 0:00,FIPP,91.8,10/19/2021 13:30
10/19/2021 0:00,FIPP,92,10/20/2021 13:30
10/20/2021 0:00,FIPP,85.4,10/21/2021 13:30
10/21/2021 0:00,FIPP,83.9,10/22/2021 13:30
10/22/2021 0:00,FIPP,76.4,10/23/2021 13:30
10/23/2021 0:00,FIPP,64.9,10/24/2021 13:30
10/24/2021 0:00,FIPP,66.7,10/25/2021 13:30
10/25/2021 0:00,FIPP,69.3,10/26/2021 13:30
10/26/2021 0:00,FIPP,72.3,10/27/2021 13:30
10/27/2021 0:00,FIPP,84.9,10/28/2021 13:30
10/28/2021 0:00,FIPP,83.3,10/29/2021 13:30
10/29/2021 0:00,FIPP,85.6,10/30/2021 13:30
10/30/2021 0:00,FIPP,84.3,10/31/2021 13:30
10/31/2021 0:00,FIPP,73.4,11/1/2021 13:30
11/1/2021 0:00,FIPP,67.1,11/2/2021 13:30
11/2/2021 0:00,FIPP,71.4,11/3/2021 13:30
11/3/2021 0:00,FIPP,82.2,11/4/2021 13:30
11/4/2021 0:00,FIPP,90.3,11/5/2021 13:30
11/5/2021 0:00,FIPP,90.9,11/6/2021 13:30
11/6/2021 0:00,FIPP,90.9,11/7/2021 13:30
11/7/2021 0:00,FIPP,75.1,11/8/2021 13:30
11/8/2021 0:00,FIPP,92.3,11/9/2021 13:30
11/9/2021 0:00,FIPP,94.6,11/10/2021 13:30
11/10/2021 0:00,FIPP,89.1,11/11/2021 13:30
11/11/2021 0:00,FIPP,91.6,11/12/2021 13:30
11/12/2021 0:00,FIPP,92.3,11/13/2021 13:30
11/13/2021 0:00,FIPP,86.1,11/14/2021 13:30
11/14/2021 0:00,FIPP,74.3,11/15/2021 13:30
11/15/2021 0:00,FIPP,88.1,11/16/2021 13:30
11/16/2021 0:00,FIPP,93.4,11/17/2021 13:30
11/17/2021 0:00,FIPP,90,11/18/2021 13:30
11/18/2021 0:00,FIPP,73.9,11/19/2021 13:30
11/19/2021 0:00,FIPP,77.2,11/20/2021 13:30
11/20/2021 0:00,FIPP,76,11/21/2021 13:30
11/21/2021 0:00,FIPP,63.7,11/22/2021 13:30
11/22/2021 0:00,FIPP,86.6,11/23/2021 13:30
11/23/2021 0:00,FIPP,87.6,11/24/2021 13:30
11/24/2021 0:00,FIPP,78,11/25/2021 13:30
11/25/2021 0:00,FIPP,86.4,11/26/2021 13:30
11/26/2021 0:00,FIPP,80.8,11/27/2021 13:30
11/27/2021 0:00,FIPP,78.3,11/28/2021 13:30
11/28/2021 0:00,FIPP,62.6,11/29/2021 13:30
11/29/2021 0:00,FIPP,78.5,11/30/2021 13:30
11/30/2021 0:00,FIPP,76.7,12/1/2021 13:30
12/1/2021 0:00,FIPP,69.8,12/2/2021 13:30
12/2/2021 0:00,FIPP,71.7,12/3/2021 13:30
12/3/2021 0:00,FIPP,78.5,12/4/2021 13:30
12/4/2021 0:00,FIPP,72.1,12/5/2021 13:30
12/5/2021 0:00,FIPP,60.7,12/6/2021 13:30
12/6/2021 0:00,FIPP,60,12/7/2021 13:30
12/7/2021 0:00,FIPP,89,12/8/2021 13:30
12/8/2021 0:00,FIPP,78.2,12/9/2021 13:30
12/9/2021 0:00,FIPP,88.7,12/10/2021 13:30
12/10/2021 0:00,FIPP,93,12/11/2021 13:30
12/11/2021 0:00,FIPP,91.4,12/12/2021 13:30
12/12/2021 0:00,FIPP,71.6,12/13/2021 13:30
12/13/2021 0:00,FIPP,92.7,12/14/2021 13:30
12/14/2021 0:00,FIPP,89.8,12/15/2021 13:30
12/15/2021 0:00,FIPP,85.3,12/16/2021 13:30
12/16/2021 0:00,FIPP,91.7,12/17/2021 13:30
12/17/2021 0:00,FIPP,82.8,12/18/2021 13:30
12/18/2021 0:00,FIPP,86,12/19/2021 13:30
12/19/2021 0:00,FIPP,66.4,12/20/2021 13:30
12/20/2021 0:00,FIPP,79.1,12/21/2021 13:30
12/21/2021 0:00,FIPP,84,12/22/2021 13:30
12/22/2021 0:00,FIPP,84.9,12/23/2021 13:30
12/23/2021 0:00,FIPP,88.4,12/24/2021 13:30
12/24/2021 0:00,FIPP,82,12/25/2021 13:30
12/25/2021 0:00,FIPP,80.7,12/26/2021 13:30
12/26/2021 0:00,FIPP,67.5,12/27/2021 13:30
12/27/2021 0:00,FIPP,79.1,12/28/2021 13:30
12/28/2021 0:00,FIPP,71.3,12/29/2021 13:30
12/29/2021 0:00,FIPP,81.5,12/30/2021 13:30
12/30/2021 0:00,FIPP,70.4,12/31/2021 13:30
12/31/2021 0:00,FIPP,74.5,1/1/2022 13:30
1/1/2022 0:00,FIPP,51.3,1/2/2022 13:30
1/2/2022 0:00,FIPP,55.4,1/3/2022 13:30
1/3/2022 0:00,FIPP,68.4,1/4/2022 13:30
1/4/2022 0:00,FIPP,89.2,1/5/2022 13:30
1/5/2022 0:00,FIPP,188.6,1/6/2022 13:30
1/6/2022 0:00,FIPP,172.6,1/7/2022 13:30
1/7/2022 0:00,FIPP,78.2,1/8/2022 13:30
1/8/2022 0:00,FIPP,89.1,1/9/2022 13:30
1/9/2022 0:00,FIPP,79.3,1/10/2022 13:30
1/10/2022 0:00,FIPP,94.6,1/11/2022 13:30
1/11/2022 0:00,FIPP,87.3,1/12/2022 13:30
1/12/2022 0:00,FIPP,83.3,1/13/2022 13:30
1/13/2022 0:00,FIPP,81.3,1/14/2022 13:30
1/14/2022 0:00,FIPP,69.7,1/15/2022 13:30
1/15/2022 0:00,FIPP,70.9,1/16/2022 13:30
1/16/2022 0:00,FIPP,105.9,1/17/2022 13:30
1/17/2022 0:00,FIPP,64.6,1/18/2022 13:30
1/18/2022 0:00,FIPP,68.2,1/19/2022 13:30
1/19/2022 0:00,FIPP,73.8,1/20/2022 13:30
1/20/2022 0:00,FIPP,82.7,1/21/2022 13:30
1/21/2022 0:00,FIPP,79.9,1/22/2022 13:30
1/22/2022 0:00,FIPP,79.9,1/23/2022 13:30
1/23/2022 0:00,FIPP,47,1/24/2022 13:30
1/24/2022 0:00,FIPP,71.3,1/25/2022 13:30
1/25/2022 0:00,FIPP,70.1,1/26/2022 13:30
1/26/2022 0:00,FIPP,90.7,1/27/2022 13:30
1/27/2022 0:00,FIPP,163.2,1/28/2022 13:30
1/28/2022 0:00,FIPP,68.6,1/29/2022 13:30
1/29/2022 0:00,FIPP,81.1,1/30/2022 13:30
1/30/2022 0:00,FIPP,42.8,1/31/2022 13:30
1/31/2022 0:00,FIPP,62.8,2/1/2022 13:30
2/1/2022 0:00,FIPP,66.6,2/2/2022 13:30
2/2/2022 0:00,FIPP,73.6,2/3/2022 13:30
2/3/2022 0:00,FIPP,142.7,2/4/2022 13:30
2/4/2022 0:00,FIPP,64.8,2/5/2022 13:30
2/5/2022 0:00,FIPP,67.8,2/6/2022 13:30
2/6/2022 0:00,FIPP,47.6,2/7/2022 13:30
2/7/2022 0:00,FIPP,68.1,2/8/2022 13:30
2/8/2022 0:00,FIPP,73.7,2/9/2022 13:30
2/9/2022 0:00,FIPP,73.8,2/10/2022 13:30
2/10/2022 0:00,FIPP,68,2/11/2022 13:30
2/11/2022 0:00,FIPP,69.3,2/12/2022 13:30
2/12/2022 0:00,FIPP,149.3,2/13/2022 13:30
2/13/2022 0:00,FIPP,68.9,2/14/2022 13:30
2/14/2022 0:00,FIPP,69,2/15/2022 13:30
2/15/2022 0:00,FIPP,61.2,2/16/2022 13:30
